sim2sim_base_euler_roll,sim2sim_base_euler_pitch,sim2sim_base_euler_yaw,sim2sim_dof_pos_0,sim2sim_dof_pos_1,sim2sim_dof_pos_2,sim2sim_dof_pos_3,sim2sim_dof_pos_4,sim2sim_dof_pos_5,sim2sim_dof_pos_6,sim2sim_dof_pos_7,sim2sim_dof_pos_8,sim2sim_dof_pos_9,sim2sim_dof_pos_10,sim2sim_dof_pos_11,sim2sim_target_dof_pos_0,sim2sim_target_dof_pos_1,sim2sim_target_dof_pos_2,sim2sim_target_dof_pos_3,sim2sim_target_dof_pos_4,sim2sim_target_dof_pos_5,sim2sim_target_dof_pos_6,sim2sim_target_dof_pos_7,sim2sim_target_dof_pos_8,sim2sim_target_dof_pos_9,sim2sim_target_dof_pos_10,sim2sim_target_dof_pos_11
0.06826169618868139,0.04046088225807794,-0.1374762326194108,-0.16529402292031325,-0.015868746605194686,0.12527692589860223,0.21799603165188658,-0.13342122309636237,0.04339545615660339,0.08395554806200449,0.02014374882092664,0.04421792395191266,-0.033163122236862554,-0.08686377621283624,-0.07746103738355173,-0.15239311754703522,-0.003911901265382767,0.11732767522335052,0.16451652348041534,-0.08816742151975632,0.0854545310139656,0.07060923427343369,-0.06231112405657768,0.027385210618376732,-0.06326527893543243,0.003485521301627159,0.04047215357422829
0.03682327462687589,0.03615999072221235,-0.14326790026993724,-0.16924623154121737,-0.006765497702020799,0.11616279327909364,0.16355654196121397,-0.09918378076474448,0.055603548629058024,0.0944981515342545,0.026860504477674588,0.04819599140932308,-0.0366647710856992,-0.09161835641048206,-0.053961789008123456,-0.12541702389717102,-0.011741402558982372,0.11884446442127228,0.06110730022192001,-0.06630668044090271,0.07153017818927765,0.07328261435031891,-0.046730924397706985,0.02018793299794197,-0.08361797034740448,-0.015818549320101738,0.024179866537451744
0.009859079831296146,0.038517161379059466,-0.14411021356990464,-0.16009540961119645,-0.003787825121480092,0.11542583992646517,0.1011347176971622,-0.03406600555094129,0.055991018473160646,0.10698007819253252,0.02595166020775665,0.048592950825136934,-0.04940924053360228,-0.09396976472668592,-0.026241754672979782,-0.08955380320549011,0.04493081569671631,0.09114613384008408,-0.027104727923870087,-0.023722052574157715,0.10465549677610397,0.03839348629117012,-0.035726290196180344,-0.029098832979798317,-0.11827535927295685,-0.054298289120197296,0.0368192195892334
-0.005819200791673753,0.04909532879419974,-0.14208546562993668,-0.15031286076095882,-0.01976108076176289,0.11904742236061079,0.05720704296892284,0.03730623882869196,0.06493729636397355,0.11550542713865376,0.004903488193706681,0.039217513797482006,-0.07490170503643453,-0.09148974818051975,0.0023075917975297826,-0.012368548661470413,0.09265989810228348,0.05939590185880661,-0.10290413349866867,0.012875571846961975,0.08749138563871384,0.025965526700019836,-0.008983631618320942,-0.053722307085990906,-0.08910277485847473,-0.11164455115795135,0.0397132970392704
-0.004571918741857866,0.05739232974556844,-0.15903657041810793,-0.106096046904212,-0.046923457011594484,0.14399672550091916,-0.006758843562528252,0.04427028164238129,0.09054934843581869,0.10207094750005563,-0.03409789932881573,-0.02384380558324724,-0.07274820972625064,-0.09090029838188884,0.010905549958617526,-0.0034382138401269913,0.08944884687662125,0.05966302752494812,-0.1629132181406021,0.013980114832520485,0.09662304818630219,0.0028400467708706856,-0.03162933886051178,-0.09725063294172287,0.014629398472607136,-0.15709294378757477,0.01690726913511753
-0.01565289849813961,0.062114667955723846,-0.18292847151809297,-0.05816204800411985,-0.05004210388757329,0.16223772512174536,-0.07021892961090616,0.05242777290677429,0.10460303697185735,0.05552285457652658,-0.03944737755916784,-0.08203444812104238,-0.008883905440638848,-0.1241018702701593,0.011267534549260352,0.07962067425251007,0.06642801314592361,0.07165427505970001,-0.1505650132894516,0.045019108802080154,0.09311026334762573,-0.1195848286151886,-0.047678202390670776,-0.12659205496311188,0.09286027401685715,-0.1757635474205017,0.01345660351216793
-0.03387987321752671,0.06685870426852863,-0.19682079300993469,-0.01858826465398133,-0.0428050904060903,0.16915355304541477,-0.12185208617002312,0.057536133927754314,0.10986960597823665,-0.014368298089874387,-0.029726091013925593,-0.1213498171799991,0.08920177956521427,-0.1503636028216604,0.011828586114976511,0.08441563695669174,0.05595781281590462,0.07922641187906265,-0.15951666235923767,0.04787258058786392,0.07013076543807983,-0.15173441171646118,-0.04529394581913948,-0.15663062036037445,0.16341368854045868,-0.18794521689414978,0.011123167350888252
-0.0517160541203805,0.0681962526626891,-0.19057949869048346,0.010481410957668108,-0.03276087274571242,0.15815118399531147,-0.14660887321134566,0.05312233302349217,0.11192141688193666,-0.07221525399201127,-0.01796213546566073,-0.1569055685321334,0.1630754403330399,-0.16955450826502236,0.012259970698080139,0.10539662837982178,0.07177291810512543,0.07518434524536133,-0.16059616208076477,0.0526791512966156,0.05830781161785126,-0.18729227781295776,-0.03411885350942612,-0.17705337703227997,0.21999530494213104,-0.19101271033287048,0.006605254486203194
-0.06811976806413035,0.061706057134367935,-0.17516088464773918,0.03845087207517375,-0.025021781707715646,0.13772205064038764,-0.1542833720646677,0.04097913087464898,0.11163955851193948,-0.119816855635961,-0.010390322697515879,-0.1785171356281846,0.2191204908050241,-0.17824198760494636,0.011115757781162057,0.12306737899780273,0.07088769227266312,0.0743286982178688,-0.15001080930233002,0.04833298176527023,0.032993435859680176,-0.2206355333328247,-0.0263342447578907,-0.18687431514263153,0.27201640605926514,-0.1744886040687561,-0.0010271130595356226
-0.07404421839646384,0.04911287741818851,-0.1534632737009815,0.06788437833493009,-0.019445452987670447,0.1165091023769585,-0.14949701789298508,0.02141203746005498,0.10853891255365897,-0.16544704644727404,-0.008127487842689065,-0.1884357731718513,0.267597374801541,-0.1708107870836289,0.007909372956811517,0.1223648190498352,0.07114458829164505,0.06653743982315063,-0.1260673850774765,0.044986844062805176,0.021617772057652473,-0.22803084552288055,-0.020555712282657623,-0.1763008087873459,0.2989356815814972,-0.1656404435634613,-0.007826823741197586
-0.077598550645658,0.03178892087104951,-0.12915165987820085,0.09377408879828146,-0.014178004584209473,0.091006689966565,-0.12834770837269027,-0.0062169274532834365,0.10278374172727757,-0.1993097980795884,-0.005297391725496024,-0.18346509045436935,0.29268627623232346,-0.16262287988437912,0.003843238945501408,0.12183690071105957,0.06295284628868103,0.07209114730358124,-0.09499431401491165,0.033523738384246826,-0.011580860242247581,-0.2295600324869156,-0.011712727136909962,-0.16285854578018188,0.30437910556793213,-0.14543674886226654,-0.005446041002869606
-0.07510631335086226,0.01579855533519302,-0.10396577954060417,0.11631148496479138,-0.011450577418372672,0.06679270711782807,-0.0983960252513296,-0.038399380801634304,0.09368708255843985,-0.22405167925781097,-0.004493737863263814,-0.16775631698756435,0.2957541272539272,-0.1475036105547315,0.0013033606115482271,0.11713409423828125,0.05589481443166733,0.055749669671058655,-0.0917198434472084,0.021747738122940063,-0.025212345644831657,-0.20236259698867798,0.009721755050122738,-0.14871229231357574,0.2981438636779785,-0.13727343082427979,-0.01674065925180912
-0.06564218705700896,-0.004041668225190589,-0.07725928146010891,0.1431390330171329,-0.012247549650813089,0.04201304089920245,-0.07422435547932751,-0.06784803343879746,0.08153770298996471,-0.23079810296420408,-0.00500552960278857,-0.14929102259736737,0.2767630205533419,-0.1374367427439305,-0.004422975494572834,0.10433321446180344,0.0489770770072937,0.068921759724617,-0.09918546676635742,0.01882355660200119,-0.04683302342891693,-0.16354186832904816,0.013744021765887737,-0.13254952430725098,0.2607400417327881,-0.08008333295583725,-0.02804538793861866
-0.04953181507018711,-0.013531932661170903,-0.055354517134644295,0.16851161457907177,-0.014695464367490559,0.020967127706848186,-0.06479539116352429,-0.08882680817196478,0.06535799682305891,-0.22684055256989732,-0.0036663841095688795,-0.13093742402468306,0.23453479345535447,-0.09857546015184021,-0.011782717754197973,0.09980511665344238,0.05014726519584656,0.06308004260063171,-0.12606081366539001,-0.01383635401725769,-0.0381021574139595,-0.1259102076292038,0.01606849953532219,-0.10896553844213486,0.17911532521247864,-0.039086200296878815,-0.04727239906787872
-0.02876034942605237,-0.01452443066529427,-0.04086442812681688,0.1871970172354077,-0.0177652452157102,0.005996657451590047,-0.07044001533018736,-0.10305391097512737,0.04541003111346675,-0.20861760631367612,0.0015723611580949475,-0.11003407145787923,0.15786442716186355,-0.05714044890483513,-0.022335040931743936,0.1083298772573471,0.0373246930539608,0.06988805532455444,-0.14286719262599945,-0.048865120857954025,-0.02869131974875927,-0.08412931859493256,0.013023699633777142,-0.08323651552200317,0.08904805034399033,-0.007089740596711636,-0.07302311062812805
-0.007990810264265326,-0.0065664909741018004,-0.0382353696971078,0.20832792128368546,-0.013530934412879954,0.003826883949499708,-0.0870901122782163,-0.11492612964151983,0.020153542142203076,-0.1901036183580311,0.008880468975855465,-0.10491362088482437,0.10796818929110132,0.02255408025372209,-0.04480206943804446,0.09498089551925659,0.01165990624576807,0.07901252061128616,-0.15496079623699188,-0.06645835191011429,-0.00918450765311718,-0.05558108165860176,0.0012224381789565086,-0.05953020229935646,-0.025028500705957413,0.023213891312479973,-0.11149302870035172
-0.003384259382146104,0.0104174177949861,-0.03656266854078688,0.2134123515230126,0.007324708954239206,0.015588387067090662,-0.10364783243341201,-0.11747669976883109,-0.003886980377946685,-0.16340537132066799,0.030120806690966433,-0.11466914300616668,0.04637701145772,0.0958372424081682,-0.0686535610522249,0.06463409215211868,-0.0035786116495728493,0.08324410766363144,-0.10370372980833054,-0.11869710683822632,0.01967109926044941,0.010902700014412403,-0.039387818425893784,-0.004391437862068415,-0.10992836952209473,0.061251528561115265,-0.15015307068824768
-0.01062233639877061,0.030751157290319138,-0.031834575910710386,0.18211928918728576,0.032244641220181225,0.057048103762349124,-0.08075276434148386,-0.10984545104113715,0.004833693449977186,-0.11940659145582769,0.05827914522642133,-0.12592952618290076,-0.029667014134232228,0.1087057360901942,-0.08540467200716043,-0.016699330881237984,0.004011557437479496,0.0984499529004097,0.0006360756233334541,-0.166297048330307,0.012233005836606026,0.04030478373169899,-0.06678382307291031,0.0008827274432405829,-0.13655562698841095,0.09296595305204391,-0.185124933719635
-0.002641536259813459,0.05092049826225557,-0.02572825016708175,0.10449483673089223,0.02227603509016879,0.08841797860829939,0.000886052080644564,-0.1325436254157738,0.008328048696952183,-0.08138052878074718,0.06158454793737055,-0.1266948311631836,-0.09488381415013251,0.11556885149899561,-0.09207313589733565,-0.08099755644798279,0.009179162792861462,0.10287723690271378,0.1300511509180069,-0.17866992950439453,0.04612454026937485,0.0648074820637703,-0.06975187361240387,-0.009573805145919323,-0.15169326961040497,0.10333594679832458,-0.15642879903316498
0.014578872716830964,0.055091931566444464,-0.028876270288938743,0.01863797540619932,-0.006871951452827889,0.10667727969623228,0.11326166014993551,-0.15516880054849894,0.018846884991434627,-0.03887146474208934,0.05026846606934469,-0.11506475381822817,-0.13702826415068367,0.1127288213137009,-0.09068693030716642,-0.13020069897174835,0.0004533855535555631,0.1255451738834381,0.18176491558551788,-0.15298816561698914,0.05194873362779617,0.06307440996170044,-0.07434543967247009,-0.022429054602980614,-0.14915983378887177,0.10767584294080734,-0.11868320405483246
0.03553296983175579,0.05091852232404021,-0.04769778262033243,-0.05095111904087482,-0.03662232049002385,0.13162797917719926,0.18571911338707497,-0.1477833770609955,0.026960427016324656,-0.006745498748450195,0.03269684366395602,-0.08833000011087659,-0.14912659367471623,0.09832538552360622,-0.0852755545489856,-0.15615136921405792,-0.010006104595959187,0.1421492099761963,0.2505528926849365,-0.156097412109375,0.06710699200630188,0.0678984746336937,-0.08769866824150085,-0.009389708749949932,-0.14338351786136627,0.09832579642534256,-0.088059201836586
0.048274075221108284,0.042748155748176454,-0.0759895494745476,-0.1110959966663709,-0.04882264486976295,0.15082467277161135,0.2402631181119426,-0.147877438836811,0.036936264558203515,0.02267333607857014,0.021867995453139357,-0.05736528859120571,-0.14342400377707235,0.07531578838047963,-0.07837590591358003,-0.18739652633666992,-0.020470328629016876,0.14820419251918793,0.28703773021698,-0.136953666806221,0.06529426574707031,0.07054485380649567,-0.08267297595739365,-0.006480174604803324,-0.10288812220096588,0.07854429632425308,-0.02809903211891651
0.05646297163513553,0.025934811674662692,-0.10525566448796045,-0.16064491468578027,-0.05110504024673443,0.15624067087188218,0.27722983165060905,-0.1366629804853748,0.043873174099778846,0.045479409029320315,0.013222481983084493,-0.025487200190853074,-0.1114874288465575,0.039327020454813615,-0.07169852972167139,-0.1930023729801178,-0.020778411999344826,0.1414921134710312,0.3206917643547058,-0.12953001260757446,0.07395320385694504,0.0683460608124733,-0.09102818369865417,0.009614196605980396,-0.05809811130166054,0.06306909024715424,-0.009422706440091133
0.058095570116719286,0.00326669003647219,-0.13665069335038885,-0.19495075940312373,-0.04397185732402291,0.15052601781124922,0.29972959272897143,-0.1280301889976925,0.051562296985881904,0.06785577480618848,0.008460537883785986,0.006207126110468161,-0.06458274751116039,-0.004273084024743009,-0.06285339634565588,-0.18164658546447754,-0.02584652043879032,0.12553344666957855,0.33127856254577637,-0.10962836444377899,0.07292584329843521,0.06047111004590988,-0.0792926624417305,0.019865205511450768,-0.012512768618762493,0.04613039642572403,0.03720180317759514
0.05551573112687589,-0.022549130034015406,-0.17059102280422533,-0.21266851986376623,-0.03367178667435792,0.13275558706316373,0.3043369660267307,-0.1133875645829602,0.05725570719160338,0.08920432469981555,0.005795888927562125,0.03895807404082648,-0.012758931740260238,-0.05016431259791156,-0.052059417102033545,-0.15381614863872528,-0.03321172669529915,0.11377940326929092,0.31381237506866455,-0.09835676848888397,0.08624597638845444,0.032245077192783356,-0.0779123604297638,0.023793911561369896,-0.004580958746373653,0.043644748628139496,0.04216645285487175
0.04632893079202431,-0.039019936821528566,-0.20139316441117883,-0.2180418412490247,-0.020881285444202854,0.1127355676850813,0.28074495559764456,-0.1003219838086323,0.06603454552553287,0.10529143808526088,0.005993721443063208,0.07029716781049594,0.022969635648799173,-0.0856783532729138,-0.037904600259279615,-0.1239391416311264,-0.036191675812006,0.08851871639490128,0.2486533373594284,-0.07069134712219238,0.07844354957342148,0.030083000659942627,-0.06352034956216812,0.031972240656614304,-0.027788065373897552,0.027544034644961357,0.045707810670137405
0.0270746151522233,-0.04021966917685817,-0.22361436808544208,-0.20915187997586196,-0.010909612550007802,0.08539032446476885,0.21882912080468095,-0.07880872291904355,0.07044495025573362,0.12197733695452607,0.007835720206983761,0.09193751868106498,0.0233396945929529,-0.10194994357333113,-0.018167688470867017,-0.07814106345176697,-0.02872786670923233,0.07117459923028946,0.16011108458042145,-0.03435826301574707,0.07348163425922394,0.004696330986917019,-0.0541306771337986,0.018185777589678764,-0.0808447003364563,-0.016153812408447266,0.03713704273104668
0.005088065113569184,-0.025198917097330072,-0.23311967006680054,-0.19911352651237998,-0.0048140863273334515,0.07710294918008098,0.1560821156002321,-0.016432828243341364,0.061682728871029324,0.13226543108113895,0.004061087504661979,0.09885331457183104,-0.0022743096923506885,-0.10598272329826167,0.005196221091874346,-0.06041780859231949,0.00661137979477644,0.05054023861885071,0.02796858549118042,-0.025290802121162415,0.08560175448656082,0.01637841761112213,-0.03580915555357933,0.011377629823982716,-0.11539621651172638,-0.0589708536863327,0.030825361609458923
-0.004746397311078868,-0.003628788716417578,-0.23728852299526632,-0.1745376003664184,-0.018648768685565496,0.08987862911104968,0.09387914197611745,0.048777843816042075,0.05145172925595596,0.13985505867403578,-0.022329535455646844,0.08437922986487266,-0.043133153936169503,-0.0964383288839382,0.033546334230362275,0.002840244211256504,0.08203772455453873,0.037921659648418427,-0.07689023017883301,0.01990290731191635,0.11697157472372055,-0.0003609592095017433,-0.021596502512693405,-0.034110624343156815,-0.0774063691496849,-0.11374116688966751,-0.018835825845599174
-0.00715063531663066,0.014137457371017369,-0.2715560244081014,-0.12338138140012021,-0.028261116095118118,0.12940891850088457,0.01559619959957503,0.08214456201146386,0.08033340857164878,0.10973251993549857,-0.050898577307567174,0.003907402419379119,-0.04507054847377284,-0.09462457085388928,0.014874800892276179,0.020105697214603424,0.07188208401203156,0.02784452773630619,-0.15060390532016754,0.047658272087574005,0.12649919092655182,-0.013960286043584347,-0.030929163098335266,-0.06659407168626785,0.026823926717042923,-0.160366490483284,0.02330930344760418
-0.013113982653841684,0.024176408679087182,-0.30604025560900816,-0.05773055840049385,-0.033736867299495175,0.1583107657451209,-0.06105105819991343,0.08276885474535649,0.09015534626136688,0.0577187494603298,-0.055761147858061015,-0.05364025054344984,0.00990001438874471,-0.12794472269133422,0.01578392427170881,0.11361333727836609,0.06443305313587189,0.07369162887334824,-0.11632668226957321,0.06495935469865799,0.0966077670454979,-0.1444503217935562,-0.04848599061369896,-0.12336919456720352,0.07681076228618622,-0.1720569133758545,0.008388424292206764
-0.02990122693550552,0.03413455797268308,-0.32083773970990126,-0.011431397699144455,-0.02551260158909718,0.16634369307973187,-0.11174656357669581,0.07628155307832057,0.09244773239555056,-0.01649622956514032,-0.03812784424334898,-0.10926258096825818,0.09110167092733072,-0.14890818680808673,0.013295727629211617,0.0932805985212326,0.07022624462842941,0.07688954472541809,-0.1524524837732315,0.06055232137441635,0.08081261813640594,-0.15725485980510712,-0.05197708681225777,-0.14743778109550476,0.170100599527359,-0.15785455703735352,0.010883063077926636
